status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
47298465905_10154439737720906,"b""KiniTV | Communications and Multimedia Minister Salleh Said Keruak has accused whistleblower site Sarawak Report of stalking and harassing Prime Minister Najib Abdul Razak's wife Rosmah Mansor in London.""","b""KiniFlash - 9 May: Rosmah 'harassed' in London""",link,http://www.kinitv.com/video/48046O120,2017-05-09 06:48:51,92,29,15
47298465905_10154439645100906,b'Selangor Menteri Besar Mohamed Azmin Ali has denied there is a spat between PKR vice-president Rafizi Ramli and Ampang PKR Youth chief Adam Rosly Abdullah.',"b""Azmin denies 'Adam-Rafizi' spat, blames media instead""",link,https://www.malaysiakini.com/news/381706,2017-05-09 05:49:53,42,11,0
47298465905_10154439594465906,b'Video | KiniTV',b'KiniTV',link,http://www.kinitv.com/video/48037O8,2017-05-09 05:30:36,28,12,0
47298465905_10154439551765906,"b'#LETTERS The Society for the Promotion of Human Rights (Proham - Persatuan Promosi Hak Asasi Manusia) fully supports and endorses the statement issued by Simon Sipaun, the former Suhakam vice-chairperson and state secretary of Sabah together with nineteen other eminent persons from Sabah and Sarawak, in saying no to Act 355.'",b'Proham: Proposed Act 355 is unconstitutional',link,http://dlvr.it/P5k7F3,2017-05-09 05:11:07,107,19,23
47298465905_10154439532595906,b'Video | KiniTV',b'KiniTV',link,http://www.kinitv.com/video/48032O8,2017-05-09 05:01:10,77,25,0
47298465905_10154439511440906,"b'The government has been urged to allow the three Turkish terror suspects currently under detention to leave to other countries, instead of deporting them to Turkey.'","b""Let Turkish suspects go anywhere but Turkey, gov't urged""",link,https://www.malaysiakini.com/news/381696,2017-05-09 04:40:04,33,8,1
47298465905_10154439483790906,b'A former special officer to the Malacca Historic City Council mayor has been charged at the Malacca Sessions Court with money laundering and criminal breach of trust involving RM19.3 million.',b'Former aide to Malacca mayor charged with laundering RM19.3 million',link,https://www.malaysiakini.com/news/381698,2017-05-09 04:27:50,158,67,49
47298465905_10154439477255906,,"b""Malaysiakini's cover photo""",photo,https://www.facebook.com/MalaysiaKini/photos/a.10150618605550906.382244.47298465905/10154439477120906/?type=3,2017-05-09 04:22:56,35,1,4
47298465905_10154439452380906,"b'PAS deputy president Tuan Ibrahim is wondering if ties between 1MDB president Arul Kanda Kandasamy and Prime Minister Najib Abdul Razak had soured, resulting in the former being removed from key positions in Bandar Malaysia Sdn Bhd and TRX City Sdn Bhd.'","b""PAS leader speculates on Arul's removal, cites possible fallout with PM""",link,https://www.malaysiakini.com/news/381691,2017-05-09 03:59:52,80,48,8
47298465905_10154439439440906,"b'Several quarters are crying foul over MIC leading the Mega Mydaftar campaign, which seeks to register undocumented Malaysian-born individuals.'",b'Several quarters see red over MIC leading Mega Mydaftar ops',link,https://www.malaysiakini.com/news/381689,2017-05-09 03:55:04,25,42,6
47298465905_10154439423675906,b'Youth and Sports Minister Khairy Jamaluddin hopes North Korea can assure the safety of Harimau Malaya (national squad ) who will travel to Pyongyang for the 2019 Asian Cup qualifying match on June 8.',"b""KJ hopes N Korea will ensure safety of M'sian players in AFC match""",link,https://www.malaysiakini.com/news/381687,2017-05-09 03:42:16,41,93,4
47298465905_10154439419740906,b'Video | KiniTV',b'KiniTV',link,http://www.kinitv.com/video/48028O8,2017-05-09 03:39:43,12,29,0
47298465905_10154439385630906,"b'The government will raid the Forest City project in Johor, which hired illegal migrant workers from China, and also look into the possibility of legalising them.'","b""'Gov't will raid and legalise illegal workers in Forest City'""",link,https://www.malaysiakini.com/news/381625,2017-05-09 03:18:22,31,56,10
47298465905_10154439346020906,"b""Video | KiniTV: With the general election expected to be held soon, Pakatan Harapan has yet to name its candidate for the prime minister's post should the opposition coalition seize control of Putrajaya.""",b'Harapan: Our PM candidate will be better than Najib',link,http://www.kinitv.com/video/48022O8,2017-05-09 02:46:09,284,59,30
47298465905_10154439326995906,"b'The government has no intention to bring back into the country, the body of Malaysian Islamic State (IS) militant Muhammad Wanndy Mohamed Jedi who was killed in Syria, deputy prime minister Ahmad Zahid Hamidi said today.'","b""Zahid: Gov't does not intend to bring back Muhammad Wanndy's body""",link,https://www.malaysiakini.com/news/381679,2017-05-09 02:32:10,61,60,3
47298465905_10154439323880906,"b""[SPECIAL REPORT] 'Some workers can't even afford to buy food' https://www.malaysiakini.com/news/381628""",b'Timeline Photos',photo,https://www.facebook.com/MalaysiaKini/photos/a.384186960905.170045.47298465905/10154439323880906/?type=3,2017-05-09 02:28:57,42,23,21
47298465905_10154439323010906,"b'#LETTERS The last few months have seen a lot of discourse in the media on the plight of young trainee doctors, or housemen, as they are called.'",b'Where is our medical education heading?',link,http://dlvr.it/P5gBXm,2017-05-09 02:27:37,56,18,32
47298465905_10154439300230906,"b'[SPECIAL REPORT] For the migrant workers, who have not been paid their salaries and are forced to sustain themselves on the pocket money ranging between RM300 and RM600, these prices are nothing short of exorbitant.'","b""'Some workers can't even afford to buy food'""",link,https://www.malaysiakini.com/news/381628,2017-05-09 02:10:05,43,10,15
47298465905_10154439298060906,b'Federal Court throws out his bid to get the EC provide information on its delimitation exercise.',b'End of the road for Haris Ibrahim\xe2\x80\x99s challenge against EC',link,http://dlvr.it/P5frf5,2017-05-09 02:08:09,41,30,21
47298465905_10154439297985906,b'Saifuddin Abdullah jokes that finding someone better than Najib is not a difficult task.',"b""Our PM candidate will be better than Najib \xe2\x80\x93 Harapan's promise""",link,http://dlvr.it/P5frQs,2017-05-09 02:08:06,446,52,64
47298465905_10154439279695906,"b'Arul Kanda Kandasamy may be diplomatic about his removal from key positions at Bandar Malaysia Sdn Bhd and TRX City Sdn Bhd, but speculations on the real reasons behind this remain rife.'","b""Arul is against termination of Bandar M'sia deal, says source""",link,https://www.malaysiakini.com/news/381627,2017-05-09 01:50:07,17,6,2
47298465905_10154439254210906,"b'Malaysiakini news is independent from government/opposition influence and corporate interests. Malaysiakini is neither pro-opposition nor pro-government either. We believe in reporting news and views that matter, holding governments of the day (federal and state) accountable.\n\nSupport Independent Media. Support Malaysiakini today. (y)\n\nhttps://subscription.malaysiakini.com/ (desktop)\nhttps://msub.malaysiakini.com/ (mobile)'",b'Timeline Photos',photo,https://www.facebook.com/MalaysiaKini/photos/a.384186960905.170045.47298465905/10154439254210906/?type=3,2017-05-09 01:29:03,30,2,2
47298465905_10154439252520906,b'GET FULL ACCESS to all our current online news and enjoy special discounts and offers! (Y)\n\nhttps://subscription.malaysiakini.com/ (desktop) https://msub.malaysiakini.com/ (mobile)\n\n*terms & conditions apply',b'Timeline Photos',photo,https://www.facebook.com/MalaysiaKini/photos/a.384186960905.170045.47298465905/10154439252520906/?type=3,2017-05-09 01:26:49,3,0,1
47298465905_10154439251270906,b'FREE Zunar Cartoon Book! Subscribe or renew your Malaysiakini subscription to 1 year from May 03 to May 30 and get 1 FREE 1 FUNNY MALAYSIA book by Zunar! Click here ~> https://goo.gl/Qo6XdO for more information:\n\n*Terms & Conditions Apply',b'Timeline Photos',photo,https://www.facebook.com/MalaysiaKini/photos/a.384186960905.170045.47298465905/10154439251270906/?type=3,2017-05-09 01:25:38,20,0,2
47298465905_10154439248260906,b'#LETTERS I am elated to read the warning from Bank Negara Malaysia (BNM) that rogue investors in illegal financial schemes will be prosecuted as well as the arrangers of such scheme as reported recently.',b'It\xe2\x80\x99s not Bank Negara\xe2\x80\x99s job to protect the foolish and greedy',link,http://dlvr.it/P5f5NB,2017-05-09 01:21:47,87,35,21
47298465905_10154439227405906,"b""Video | KiniTV: An Indonesian court on Tuesday sentenced Jakarta's Christian governor to two years in prison for blasphemy over remarks he made about the Quran.""",b'Jakarta governor Ahok faces jail time for blasphemy',link,http://www.kinitv.com/video/48013O8,2017-05-09 01:01:24,229,138,49
47298465905_10154439226675906,,b'KiniTV',link,http://www.kinitv.com/video/48017O8,2017-05-09 01:00:09,54,14,0
47298465905_10154439224645906,"b'PAS has clarified that it has not sidelined its former elections director Mustafa Ali, but have left him out of the new leadership line-up in accordance to his own request.'","b'PAS: Mustafa wished to give way for new leaders, not sidelined'",link,https://www.malaysiakini.com/news/381667,2017-05-09 00:58:47,23,8,1
47298465905_10154439205425906,"b'Datuk Zaid Ibrahim : ""For what it\xe2\x80\x99s worth, however, I say to them: \xe2\x80\x9cHere is a 92-year-old man who works the hardest amongst the aspirants for PM and who commands the respect of many. This is what matters for our victory, so bite the bullet, give the respect due to him, and declare him your candidate for prime minister.""'",b'Tun Mahathir as the prime minister',link,https://www.malaysiakini.com/news/381665,2017-05-09 00:43:34,652,145,118
47298465905_10154439142040906,"b'The Finance Ministry must come clean on 1MDB president Arul Kanda Kandasamy\xe2\x80\x99s sudden removal from key positions in Bandar Malaysia Sdn Bhd and TRX City Sdn Bhd, said a DAP leader.'","b""Explain conflict of interest in Arul's removal, Pua urges MOF""",link,https://www.malaysiakini.com/news/381658,2017-05-08 23:53:38,107,31,38
47298465905_10154439118760906,"b""An Indonesian court on Tuesday sentenced Jakarta's outgoing governor to two years in prison for blasphemy over remarks he made about the Quran.""",b'Court sentences Ahok to two years in prison for blasphemy',link,https://www.malaysiakini.com/news/381643,2017-05-08 23:36:20,89,95,40
47298465905_10154439094120906,"b'Video | KiniTV: Football Association of Malaysia (FAM) president Tunku Ismail Sultan Ibrahim reveals that the Malaysia national football team, nicknamed Harimau Malaya, will be getting a coach from Portugal.'",b'TMJ: Harimau Malaya to get coach from Portugal',link,http://www.kinitv.com/video/48006O8,2017-05-08 23:21:04,380,34,20
47298465905_10154439090565906,"b""Sarawak Report editor Clare Rewcastle-Brown has denied a minister's accusations that her website had been stalking or harassing Prime Minister Najib Abdul Razak's wife Rosmah Mansor.""","b""It wasn't me, says S'wak Report editor on 'harassment' claim""",link,https://www.malaysiakini.com/news/381652,2017-05-08 23:19:30,325,47,76
